id,year,award,prefix,name,gender,place,state,stateClass,indiaClass,area,areaClass
3893,2013,Padma Bhushan,Prof.,Satya Nadham Atluri,Male,USA,Foreign countries,foreign-countries,foreign,Science and Engineering,science-engineering
3700,2011,Padma Shri,Dr.,Subra,Male,USA,Foreign countries,foreign-countries,foreign,Science and Engineering,science-engineering
592,1968,Padma Vibhushan,Dr.,Subrahmanyan,Male,USA,Foreign countries,foreign-countries,foreign,Science and Engineering,science-engineering
3407,2009,Padma Bhushan,Prof.,Thomas,Male,USA,Foreign countries,foreign-countries,foreign,Science and Engineering,science-engineering
3157,2007,Padma Bhushan,Dr.,Vilayanur Subramanian Ramachandran,Male,USA,Foreign countries,foreign-countries,foreign,Science and Engineering,science-engineering
3022,2005,Padma Shri,Smt.,Gladys June Staines,Female,Australia,Foreign countries,foreign-countries,foreign,Social Work,social-work
3923,2013,Padma Shri,Ms.,Jharna Dhara Chowdhury,Female,Bangladesh,Foreign countries,foreign-countries,foreign,Social Work,social-work
3279,2008,Padma Bhushan,Mr.,Dominique Lapierre,Male,France,Foreign countries,foreign-countries,foreign,Social Work,social-work
4117,2015,Padma Vibhushan,Shri,H.H. Prince Karim Aga Khan,Male,France,Foreign countries,foreign-countries,foreign,Social Work,social-work
3250,2007,Padma Shri,Sister,M. Cyril Mooney,Female,Ireland,Foreign countries,foreign-countries,foreign,Social Work,social-work
2541,2000,Padma Shri,Smt.,Janaky Athi Nahappan,Female,Malaysia,Foreign countries,foreign-countries,foreign,Social Work,social-work
1859,1987,Bharat Ratna,Khan,Abdul Ghaffar Khan,Male,Pakistan,Foreign countries,foreign-countries,foreign,Social Work,social-work
854,1970,Padma Shri,Smt.,Alice Wilma Khan,Female,Switzerland,Foreign countries,foreign-countries,foreign,Social Work,social-work
3685,2011,Padma Shri,Dr.,Azad Moopen M,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
3474,2009,Padma Shri,Shri,C. K. Menon,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
3568,2010,Padma Shri,Dr.,Jawaharlal Rijhumal Gangaramani,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
4269,2016,Padma Shri,Dr.,Sundar,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
4269,2017,Padma Shri,Dr.,Sundar,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
3371,2008,Padma Shri,Shri,Yusuff Ali M.A.,Male,UAE,Foreign countries,foreign-countries,foreign,Social Work,social-work
1483,1977,Padma Shri,Dr.,Dhani Ram Prem,Male,United Kingdom,Foreign countries,foreign-countries,foreign,Social Work,social-work
1555,1982,Padma Vibhushan,Miss,Mira,Female,United Kingdom,Foreign countries,foreign-countries,foreign,Social Work,social-work
1617,1983,Padma Bhushan,Shri,Swraj,Male,United Kingdom,Foreign countries,foreign-countries,foreign,Social Work,social-work
4131,2015,Padma Bhushan,Shri,Bill Gates,Male,USA,Foreign countries,foreign-countries,foreign,Social Work,social-work
3694,2011,Padma Shri,Dr. (Mrs.),Martha Alter Chen,Female,USA,Foreign countries,foreign-countries,foreign,Social Work,social-work
4142,2015,Padma Bhushan,Smt.,Melinda,Female,USA,Foreign countries,foreign-countries,foreign,Social Work,social-work
3587,2010,Padma Shri,Dr.,Sudhir M. Parikh,Male,USA,Foreign countries,foreign-countries,foreign,Social Work,social-work
1589,1982,Padma Shri,Shri,Prakash Ramesh Padukone,Male,Denmark,Foreign countries,foreign-countries,foreign,Sports,sports
3262,2008,Padma Vibhushan,Late,Sir Edmund Hillary,Male,New Zealand,Foreign countries,foreign-countries,foreign,Sports,sports
923,1971,Padma Shri,Kum.,Kamaljit,Female,USA,Foreign countries,foreign-countries,foreign,Sports,sports
3584,2010,Padma Shri,Dr.,Ravi,Male,Bahrain,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
394,1964,Padma Bhushan,Shri,Dara Nussarwanji Khurody,Male,Beirut,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
4237,2016,Padma Bhushan,Shri,Pallonji Shapoorji Mistry,Male,Ireland,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
4237,2017,Padma Bhushan,Shri,Pallonji Shapoorji Mistry,Male,Ireland,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3163,2007,Padma Bhushan,Mr.,Osamu,Male,Japan,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3834,2012,Padma Shri,Prof.,Shoji,Male,Japan,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3841,2012,Padma Shri,Shri,Gopinath Pillai,Male,Singapore,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3751,2011,Padma Shri,Shri,Sat Pal Khattar,Male,Singapore,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3431,2009,Padma Shri,Dr.,B.R. Shetty,Male,UAE,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3264,2008,Padma Vibhushan,Shri,Lakshmi Niwas Mittal,Male,United Kingdom,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3550,2010,Padma Bhushan,Shri,Manvinder (Vindi) Singh Banga,Male,United Kingdom,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
4288,2016,Padma Shri,Shri,Ajaypal Singh Banga,Male,USA,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
4288,2017,Padma Shri,Shri,Ajaypal Singh Banga,Male,USA,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3164,2007,Padma Bhushan,Mrs.,Indra K. Nooyi,Female,USA,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
3275,2008,Padma Bhushan,Dr.,Vikram Shankar Pandit,Male,USA,Foreign countries,foreign-countries,foreign,Trade and Industry,trade-industry
4281,2016,Padma Shri,Prof.,Predrag K. Nikic,Male,Serbia,Foreign countries,foreign-countries,foreign,Yoga,yoga
4281,2017,Padma Shri,Prof.,Predrag K. Nikic,Male,Serbia,Foreign countries,foreign-countries,foreign,Yoga,yoga
4329,2016,Padma Shri,Smt.,Zhang Hui Lan,Female,USA,Foreign countries,foreign-countries,foreign,Yoga,yoga
4329,2017,Padma Shri,Smt.,Zhang Hui Lan,Female,USA,Foreign countries,foreign-countries,foreign,Yoga,yoga
2961,2005,Padma Bhushan,Prof.,A. Ramachandran,Male,Delhi,Delhi,delhi,india,Arts,arts
2635,2001,Padma Shri,Shri,Aamir Raza Husain,Male,Delhi,Delhi,delhi,india,Arts,arts
3277,2008,Padma Bhushan,Late Shri,Amar Nath Sehgal,Male,Delhi,Delhi,delhi,india,Arts,arts
3426,2009,Padma Shri,Dr.,Ameena Ahmad Ahuja,Male,Delhi,Delhi,delhi,india,Arts,arts
1349,1975,Padma Shri,Shri,Amjad Ali Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
2118,1991,Padma Bhushan,Shri,Amjad Ali Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
2554,2001,Padma Vibhushan,Shri,Amjad Ali Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
2539,2000,Padma Shri,Smt.,Anjolie Ela Menon,Female,Delhi,Delhi,delhi,india,Arts,arts
3661,2011,Padma Bhushan,Ms.,Arpita Singh,Female,Delhi,Delhi,delhi,india,Arts,arts
1788,1985,Padma Shri,Shri,Asa Singh Mastana,Male,Delhi,Delhi,delhi,india,Arts,arts
3304,2008,Padma Bhushan,Ustad,Asad Ali Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
4079,2014,Padma Shri,Shri,Bansi Kaul,Male,Delhi,Delhi,delhi,india,Arts,arts
2892,2004,Padma Shri,Pandit,Bhajan Sopori,Male,Delhi,Delhi,delhi,india,Arts,arts
2932,2004,Padma Shri,Smt.,Bharati Shivaji,Female,Delhi,Delhi,delhi,india,Arts,arts
4060,2014,Padma Shri,Prof.,Biman Bihari Das,Male,Delhi,Delhi,delhi,india,Arts,arts
2301,1992,Padma Shri,Shri,Biren De,Male,Delhi,Delhi,delhi,india,Arts,arts
1813,1986,Padma Vibhushan,Shri,Birju Maharaj,Male,Delhi,Delhi,delhi,india,Arts,arts
2058,1990,Padma Shri,Shri,Bishamber Khanna,Male,Delhi,Delhi,delhi,india,Arts,arts
1104,1972,Padma Shri,Shri,Chiranjit,Male,Delhi,Delhi,delhi,india,Arts,arts
3730,2011,Padma Shri,Shri,Dadi Dorab Pudumjee,Male,Delhi,Delhi,delhi,india,Arts,arts
2241,1992,Padma Bhushan,Pt.,Devabrata Chaudhuri @ Debu,Male,Delhi,Delhi,delhi,india,Arts,arts
1497,1977,Padma Shri,Shri,Dhan Raj Bhagat,Male,Delhi,Delhi,delhi,india,Arts,arts
2119,1991,Padma Bhushan,Shri,Ebrahim Alkazi,Male,Delhi,Delhi,delhi,india,Arts,arts
3516,2010,Padma Vibhushan,Shri,Ebrahim Alkazi,Male,Delhi,Delhi,delhi,india,Arts,arts
1781,1985,Padma Shri,Miss,Elizabeth Brunner,Female,Delhi,Delhi,delhi,india,Arts,arts
1277,1974,Padma Shri,Shri,Emani Sankara Sastri,Male,Delhi,Delhi,delhi,india,Arts,arts
3640,2010,Padma Shri,Ustad,Faiyaz W. Dagar,Male,Delhi,Delhi,delhi,india,Arts,arts
3251,2007,Padma Shri,Smt.,Geeta Chandran,Female,Delhi,Delhi,delhi,india,Arts,arts
3451,2009,Padma Shri,Ms.,Geeta Kapur,Female,Delhi,Delhi,delhi,india,Arts,arts
4107,2014,Padma Shri,Smt.,Geeta Mahalik,Female,Delhi,Delhi,delhi,india,Arts,arts
3031,2005,Padma Shri,Ustad,Ghulam Sadiq Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
1498,1977,Padma Shri,Shri,Gulam Rasul Santosh,Male,Delhi,Delhi,delhi,india,Arts,arts
1652,1983,Padma Shri,Shri,Habib Tanvir,Male,Delhi,Delhi,delhi,india,Arts,arts
2214,1991,Padma Shri,Ustad,Hafeez Ahmed Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
3509,2009,Padma Shri,Smt.,Hemi Bawa,Female,Delhi,Delhi,delhi,india,Arts,arts
752,1969,Padma Shri,Smt.,Indrani,Female,Delhi,Delhi,delhi,india,Arts,arts
4298,2016,Padma Shri,Shri,Jai Prakash Lakhiwal,Male,Delhi,Delhi,delhi,india,Arts,arts
4298,2017,Padma Shri,Shri,Jai Prakash Lakhiwal,Male,Delhi,Delhi,delhi,india,Arts,arts
3791,2012,Padma Bhushan,Shri,Jatin,Male,Delhi,Delhi,delhi,india,Arts,arts
3359,2008,Padma Shri,Shri,Jawahar,Male,Delhi,Delhi,delhi,india,Arts,arts
643,1968,Padma Shri,Shri,Joseph,Male,Delhi,Delhi,delhi,india,Arts,arts
3871,2012,Padma Shri,Smt.,Joy,Female,Delhi,Delhi,delhi,india,Arts,arts
3129,2006,Padma Shri,Smt.,Kanaka,Female,Delhi,Delhi,delhi,india,Arts,arts
2029,1990,Padma Shri,Dr. (Smt.),Kapila,Female,Delhi,Delhi,delhi,india,Arts,arts
3641,2011,Padma Vibhushan,Dr. (Smt.),Kapila,Female,Delhi,Delhi,delhi,india,Arts,arts
1381,1976,Padma Vibhushan,Shri,Keshav Shankar Pillai,Male,Delhi,Delhi,delhi,india,Arts,arts
3438,2009,Padma Shri,Dr.,Kiran,Male,Delhi,Delhi,delhi,india,Arts,arts
2719,2002,Padma Shri,Ms.,Kiran,Female,Delhi,Delhi,delhi,india,Arts,arts
3024,2005,Padma Shri,Smt.,Komala,Female,Delhi,Delhi,delhi,india,Arts,arts
2072,1990,Padma Shri,Shri,Krishen,Male,Delhi,Delhi,delhi,india,Arts,arts
3823,2012,Padma Shri,Ms.,Laila,Female,Delhi,Delhi,delhi,india,Arts,arts
3422,2009,Padma Shri,Dr. (Smt.),Leela,Female,Delhi,Delhi,delhi,india,Arts,arts
2044,1990,Padma Shri,Kum.,Leela,Female,Delhi,Delhi,delhi,india,Arts,arts
2095,1990,Padma Shri,Smt.,Madhavi,Female,Delhi,Delhi,delhi,india,Arts,arts
3115,2006,Padma Shri,Shri,Madhup,Male,Delhi,Delhi,delhi,india,Arts,arts
2184,1991,Padma Shri,Shri,Maharaj Krishan Kumar,Male,Delhi,Delhi,delhi,india,Arts,arts
3116,2006,Padma Shri,Shri,Mahmood,Male,Delhi,Delhi,delhi,india,Arts,arts
2185,1991,Padma Shri,Shri,Manu,Male,Delhi,Delhi,delhi,india,Arts,arts
508,1966,Padma Shri,Shri,Maqbool Fida Husain,Male,Delhi,Delhi,delhi,india,Arts,arts
1156,1973,Padma Bhushan,Shri,Maqbool Fida Husain,Male,Delhi,Delhi,delhi,india,Arts,arts
3593,2010,Padma Shri,Guru,Mayadhar,Male,Delhi,Delhi,delhi,india,Arts,arts
3801,2012,Padma Bhushan,Smt.,Mira,Female,Delhi,Delhi,delhi,india,Arts,arts
3013,2005,Padma Shri,Shri,Muzaffar,Male,Delhi,Delhi,delhi,india,Arts,arts
4194,2015,Padma Shri,Shri,Naresh,Male,Delhi,Delhi,delhi,india,Arts,arts
2738,2002,Padma Shri,Shri,Navaneetham Padmanabha Seshadri,Male,Delhi,Delhi,delhi,india,Arts,arts
2828,2003,Padma Shri,Shri,Nemichandra,Male,Delhi,Delhi,delhi,india,Arts,arts
4306,2016,Padma Shri,Shri,Nila Madhab Panda,Male,Delhi,Delhi,delhi,india,Arts,arts
4306,2017,Padma Shri,Shri,Nila Madhab Panda,Male,Delhi,Delhi,delhi,india,Arts,arts
1304,1974,Padma Shri,Smt.,Nina Ripjit Singh @ Naina Devi,Female,Delhi,Delhi,delhi,india,Arts,arts
2829,2003,Padma Shri,Shri,Om Prakash Jain,Male,Delhi,Delhi,delhi,india,Arts,arts
3959,2013,Padma Shri,Shri,Pablo,Male,Delhi,Delhi,delhi,india,Arts,arts
4090,2014,Padma Shri,Shri,Paresh,Male,Delhi,Delhi,delhi,india,Arts,arts
4197,2015,Padma Shri,Shri,Pran Kumar Sharma,Male,Delhi,Delhi,delhi,india,Arts,arts
4327,2016,Padma Shri,Smt.,Prathibha,Female,Delhi,Delhi,delhi,india,Arts,arts
4327,2017,Padma Shri,Smt.,Prathibha,Female,Delhi,Delhi,delhi,india,Arts,arts
3254,2007,Padma Shri,Smt.,Pushpa,Female,Delhi,Delhi,delhi,india,Arts,arts
1744,1984,Padma Shri,Smt.,Radha,Female,Delhi,Delhi,delhi,india,Arts,arts
2503,2000,Padma Bhushan,Smt.,Radha,Female,Delhi,Delhi,delhi,india,Arts,arts
1113,1972,Padma Shri,Shri,Raghu,Male,Delhi,Delhi,delhi,india,Arts,arts
3305,2008,Padma Bhushan,Ustad,Rahim Fahimuddin Khan Dagar,Male,Delhi,Delhi,delhi,india,Arts,arts
692,1969,Padma Bhushan,Shri,Rahim-ud-din Khan Dagar,Male,Delhi,Delhi,delhi,india,Arts,arts
4199,2015,Padma Shri,Shri,Rahul,Male,Delhi,Delhi,delhi,india,Arts,arts
1736,1984,Padma Shri,Shri,Raja,Male,Delhi,Delhi,delhi,india,Arts,arts
2499,2000,Padma Bhushan,Shri,Raja,Male,Delhi,Delhi,delhi,india,Arts,arts
3166,2007,Padma Bhushan,Pandit,Rajan,Male,Delhi,Delhi,delhi,india,Arts,arts
1848,1986,Padma Shri,Shri,Rajkumar Singhajit Singh,Male,Delhi,Delhi,delhi,india,Arts,arts
1116,1972,Padma Shri,Shri,Ram,Male,Delhi,Delhi,delhi,india,Arts,arts
3554,2010,Padma Bhushan,Shri,Ram,Male,Delhi,Delhi,delhi,india,Arts,arts
2805,2003,Padma Shri,Ms.,Ranjana,Female,Delhi,Delhi,delhi,india,Arts,arts
2807,2003,Padma Shri,Pandit (Mrs.),Rita,Female,Delhi,Delhi,delhi,india,Arts,arts
2346,1992,Padma Shri,Ustad,Sabri,Male,Delhi,Delhi,delhi,india,Arts,arts
3077,2006,Padma Bhushan,Ustad,Sabri,Male,Delhi,Delhi,delhi,india,Arts,arts
3167,2007,Padma Bhushan,Pandit,Sajan,Male,Delhi,Delhi,delhi,india,Arts,arts
974,1971,Padma Shri,Shri,Sankho,Male,Delhi,Delhi,delhi,india,Arts,arts
3887,2013,Padma Bhushan,Dr.,Saroja,Male,Delhi,Delhi,delhi,india,Arts,arts
2716,2002,Padma Shri,Mrs.,Saroja,Female,Delhi,Delhi,delhi,india,Arts,arts
2423,1999,Padma Vibhushan,Shri,Satish,Male,Delhi,Delhi,delhi,india,Arts,arts
3881,2013,Padma Vibhushan,Shri,Sayed Haider Raza,Male,Delhi,Delhi,delhi,india,Arts,arts
2844,2003,Padma Shri,Ustad,Shafaat Ahmed Khan,Male,Delhi,Delhi,delhi,india,Arts,arts
1213,1973,Padma Shri,Shri,Shakoor,Male,Delhi,Delhi,delhi,india,Arts,arts
3027,2005,Padma Shri,Smt.,Shameem Dev Azad,Female,Delhi,Delhi,delhi,india,Arts,arts
487,1966,Padma Bhushan,Shri,Shankar,Male,Delhi,Delhi,delhi,india,Arts,arts
2134,1991,Padma Shri,Dr. (Smt.),Shanno,Female,Delhi,Delhi,delhi,india,Arts,arts
3048,2006,Padma Bhushan,Dr.(Smt.),Shanno,Female,Delhi,Delhi,delhi,india,Arts,arts
3255,2007,Padma Shri,Smt.,Shanti,Female,Delhi,Delhi,delhi,india,Arts,arts
666,1968,Padma Shri,Smt.,Sharan Rani Backliwal,Female,Delhi,Delhi,delhi,india,Arts,arts
2504,2000,Padma Bhushan,Smt.,Sharan Rani Backliwal,Female,Delhi,Delhi,delhi,india,Arts,arts
3903,2013,Padma Bhushan,Smt.,Sharmila,Female,Delhi,Delhi,delhi,india,Arts,arts
2469,1999,Padma Shri,Smt.,Shobha Deepak Singh,Female,Delhi,Delhi,delhi,india,Arts,arts
2546,2000,Padma Shri,Smt.,Shubha,Female,Delhi,Delhi,delhi,india,Arts,arts
589,1967,Padma Shri,Smt.,Siddheshwari,Female,Delhi,Delhi,delhi,india,Arts,arts
1554,1981,Padma Shri,Smt.,Sita,Female,Delhi,Delhi,delhi,india,Arts,arts
2259,1992,Padma Bhushan,Smt.,Sonal,Female,Delhi,Delhi,delhi,india,Arts,arts
2756,2003,Padma Vibhushan,Smt.,Sonal,Female,Delhi,Delhi,delhi,india,Arts,arts
848,1970,Padma Shri,Shri,Sukumar,Male,Delhi,Delhi,delhi,india,Arts,arts
2440,1999,Padma Shri,Dr. (Smt.),Sumati,Female,Delhi,Delhi,delhi,india,Arts,arts
3639,2010,Padma Shri,Smt.,Sumitra,Female,Delhi,Delhi,delhi,india,Arts,arts
520,1966,Padma Shri,Smt.,Sumitra Charat Ram,Female,Delhi,Delhi,delhi,india,Arts,arts
2343,1992,Padma Shri,Smt.,Sundari Krishnalal Shridharani,Female,Delhi,Delhi,delhi,india,Arts,arts
1123,1972,Padma Shri,Shri,Sunil,Male,Delhi,Delhi,delhi,india,Arts,arts
2618,2001,Padma Shri,Dr.,Sunil Manilal Kothari,Male,Delhi,Delhi,delhi,india,Arts,arts
2344,1992,Padma Shri,Smt.,Sunita,Female,Delhi,Delhi,delhi,india,Arts,arts
2893,2004,Padma Shri,Pandit,Surinder,Male,Delhi,Delhi,delhi,india,Arts,arts
3283,2008,Padma Bhushan,Prof. (Dr.),Sushil Kumar Saxena,Male,Delhi,Delhi,delhi,india,Arts,arts
2788,2003,Padma Bhushan,Smt.,Swapnasundari,Female,Delhi,Delhi,delhi,india,Arts,arts
1444,1976,Padma Shri,Shri,Tekur Kasi Nath,Male,Delhi,Delhi,delhi,india,Arts,arts
1185,1973,Padma Shri,Kum.,Uma,Female,Delhi,Delhi,delhi,india,Arts,arts
2576,2001,Padma Bhushan,Ms.,Uma,Female,Delhi,Delhi,delhi,india,Arts,arts
2887,2004,Padma Shri,Guru Shri,Veeranala Jayarama Rao,Male,Delhi,Delhi,delhi,india,Arts,arts
1713,1984,Padma Shri,Pt.,Vinaya Chandra Maudalya,Male,Delhi,Delhi,delhi,india,Arts,arts
245,1960,Padma Shri,Smt.,Vir,Female,Delhi,Delhi,delhi,india,Arts,arts
1597,1982,Padma Shri,Shri,Virendra,Male,Delhi,Delhi,delhi,india,Arts,arts
2561,2001,Padma Bhushan,Dr. (Ms.),Yamini,Female,Delhi,Delhi,delhi,india,Arts,arts
